PF00383	CL0109	CDA	dCMP_cyt_deam_1	Cytidine and deoxycytidylate deaminase zinc-binding region
PF00384	NA	NA	Molybdopterin	Molybdopterin oxidoreductase
PF00385	CL0049	Tudor	Chromo	Chromo (CHRromatin Organisation MOdifier) domain
PF00386	CL0100	C1q_TNF	C1q	C1q domain
PF00387	CL0384	PLC	PI-PLC-Y	Phosphatidylinositol-specific phospholipase C, Y domain
PF00388	CL0384	PLC	PI-PLC-X	Phosphatidylinositol-specific phospholipase C, X domain
PF00389	CL0325	Form_Glyc_dh	2-Hacid_dh	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
PF00390	CL0603	AA_dh_N	malic	Malic enzyme, N-terminal domain
PF00391	CL0364	Leu-IlvD	PEP-utilizers	PEP-utilising enzyme, mobile domain
PF00392	CL0123	HTH	GntR	Bacterial regulatory proteins, gntR family
PF00393	CL0106	6PGD_C	6PGD	6-phosphogluconate dehydrogenase, C-terminal domain
PF00394	CL0026	CU_oxidase	Cu-oxidase	Multicopper oxidase
PF00395	NA	NA	SLH	S-layer homology domain
PF00396	NA	NA	Granulin	Granulin
PF00397	CL0680	WW	WW	WW domain
PF00398	CL0063	NADP_Rossmann	RrnaAD	Ribosomal RNA adenine dimethylase
PF00399	NA	NA	PIR	Yeast PIR protein repeat
PF00400	CL0186	Beta_propeller	WD40	WD domain, G-beta repeat
PF00401	NA	NA	ATP-synt_DE	ATP synthase, Delta/Epsilon chain, long alpha-helix domain
PF00402	NA	NA	Calponin	Calponin family repeat
PF00403	CL0704	HMA	HMA	Heavy-metal-associated domain
PF00404	CL0220	EF_hand	Dockerin_1	Dockerin type I domain
PF00405	CL0177	PBP	Transferrin	Transferrin
PF00406	CL0023	P-loop_NTPase	ADK	Adenylate kinase
PF00407	CL0209	Bet_v_1_like	Bet_v_1	Pathogenesis-related protein Bet v 1 family
PF00408	NA	NA	PGM_PMM_IV	Phosphoglucomutase/phosphomannomutase, C-terminal domain
PF00410	NA	NA	Ribosomal_S8	Ribosomal protein S8
PF00411	CL0267	S11_L18p	Ribosomal_S11	Ribosomal protein S11
PF00412	CL0167	Zn_Beta_Ribbon	LIM	LIM domain
PF00413	CL0126	Peptidase_MA	Peptidase_M10	Matrixin
PF00414	NA	NA	MAP1B_neuraxin	Neuraxin and MAP1B repeat
PF00415	CL0186	Beta_propeller	RCC1	Regulator of chromosome condensation (RCC1) repeat
PF00416	CL0303	H2TH	Ribosomal_S13	Ribosomal protein S13/S18
PF00418	NA	NA	Tubulin-binding	Tau and MAP protein, tubulin-binding repeat
PF00419	CL0204	Adhesin	Fimbrial	Fimbrial protein
PF00420	NA	NA	Oxidored_q2	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF00421	NA	NA	PSII	Photosystem II protein
PF00423	CL0434	Sialidase	HN	Haemagglutinin-neuraminidase
PF00424	NA	NA	REV	REV protein (anti-repression trans-activator protein)
PF00425	NA	NA	Chorismate_bind	chorismate binding enzyme
PF00426	CL0004	Concanavalin	VP4_haemagglut	Outer Capsid protein VP4 (Hemagglutinin) Concanavalin-like domain
PF00427	NA	NA	PBS_linker_poly	Phycobilisome Linker polypeptide
PF00428	NA	NA	Ribosomal_60s	60s Acidic ribosomal protein
PF00429	NA	NA	TLV_coat	ENV polyprotein (coat polyprotein)
PF00430	CL0255	ATP_synthase	ATP-synt_B	ATP synthase B/B' CF(0)
PF00431	CL0164	CUB	CUB	CUB domain
PF00432	CL0059	6_Hairpin	Prenyltrans	Prenyltransferase and squalene oxidase repeat
PF00433	NA	NA	Pkinase_C	Protein kinase C terminal domain
PF00434	CL0217	Rotavirus_VP7	VP7	Glycoprotein VP7
PF00435	NA	NA	Spectrin	Spectrin repeat
PF00436	CL0021	OB	SSB	Single-strand binding protein family
PF00437	CL0023	P-loop_NTPase	T2SSE	Type II/IV secretion system protein
PF00438	NA	NA	S-AdoMet_synt_N	S-adenosylmethionine synthetase, N-terminal domain
PF00439	NA	NA	Bromodomain	Bromodomain
PF00440	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family
PF00441	CL0087	Acyl-CoA_dh	Acyl-CoA_dh_1	Acyl-CoA dehydrogenase, C-terminal domain
PF00443	CL0125	Peptidase_CA	UCH	Ubiquitin carboxyl-terminal hydrolase
PF00444	NA	NA	Ribosomal_L36	Ribosomal protein L36
PF00445	NA	NA	Ribonuclease_T2	Ribonuclease T2 family
PF00446	NA	NA	GnRH	Gonadotropin-releasing hormone
PF00447	CL0123	HTH	HSF_DNA-bind	HSF-type DNA-binding
PF00448	CL0023	P-loop_NTPase	SRP54	SRP54-type protein, GTPase domain
PF00449	CL0034	Amidohydrolase	Urease_alpha	Urease alpha-subunit, N-terminal domain
PF00450	CL0028	AB_hydrolase	Peptidase_S10	Serine carboxypeptidase
PF00451	CL0054	Knottin_1	Toxin_2	Scorpion short toxin, BmKK2
PF00452	CL0551	BCLiA	Bcl-2	Apoptosis regulator proteins, Bcl-2 family
PF00453	NA	NA	Ribosomal_L20	Ribosomal protein L20
PF00454	CL0016	PKinase	PI3_PI4_kinase	Phosphatidylinositol 3- and 4-kinase
PF00455	CL0246	ISOCOT_Fold	DeoRC	DeoR C terminal sensor domain
PF00456	CL0254	THDP-binding	Transketolase_N	Transketolase, thiamine diphosphate binding domain
PF00457	CL0004	Concanavalin	Glyco_hydro_11	Glycosyl hydrolases family 11
PF00458	CL0600	S15_NS1	WHEP-TRS	WHEP-TRS domain
PF00459	CL0171	Phospoesterase	Inositol_P	Inositol monophosphatase family
PF00460	NA	NA	Flg_bb_rod	Flagella basal body rod protein
PF00462	CL0172	Thioredoxin	Glutaredoxin	Glutaredoxin
PF00463	CL0151	PK_TIM	ICL	Isocitrate lyase family
PF00464	CL0061	PLP_aminotran	SHMT	Serine hydroxymethyltransferase
PF00465	CL0224	DHQS	Fe-ADH	Iron-containing alcohol dehydrogenase 
PF00466	NA	NA	Ribosomal_L10	Ribosomal protein L10
PF00467	CL0107	KOW	KOW	KOW motif
PF00468	NA	NA	Ribosomal_L34	Ribosomal protein L34
PF00469	NA	NA	F-protein	Negative factor, (F-Protein) or Nef
PF00471	CL0167	Zn_Beta_Ribbon	Ribosomal_L33	Ribosomal protein L33
PF00472	CL0337	RF	RF-1	RF-1 domain
PF00473	NA	NA	CRF	Corticotropin-releasing factor family
PF00474	CL0062	APC	SSF	Sodium:solute symporter family
PF00475	CL0329	S5	IGPD	Imidazoleglycerol-phosphate dehydratase
PF00476	NA	NA	DNA_pol_A	DNA polymerase family A
PF00477	CL0385	Hydrophilin	LEA_5	Small hydrophilic plant seed protein
PF00478	CL0036	TIM_barrel	IMPDH	IMP dehydrogenase / GMP reductase domain
PF00479	CL0063	NADP_Rossmann	G6PD_N	Glucose-6-phosphate dehydrogenase, NAD binding domain
PF00480	CL0108	Actin_ATPase	ROK	ROK family
PF00481	CL0238	PP2C	PP2C	Protein phosphatase 2C
PF00482	NA	NA	T2SSF	Type II secretion system (T2SS), protein F
PF00483	CL0110	GT-A	NTP_transferase	Nucleotidyl transferase
PF00484	NA	NA	Pro_CA	Carbonic anhydrase
PF00485	CL0023	P-loop_NTPase	PRK	Phosphoribulokinase / Uridine kinase family
PF00486	CL0123	HTH	Trans_reg_C	Transcriptional regulatory protein, C terminal
PF00487	CL0713	Acyl-CoA_desat	FA_desaturase	Fatty acid desaturase
PF00488	CL0023	P-loop_NTPase	MutS_V	MutS domain V
PF00489	CL0053	4H_Cytokine	IL6	Interleukin-6/G-CSF/MGF family
PF00490	CL0036	TIM_barrel	ALAD	Delta-aminolevulinic acid dehydratase
PF00491	CL0302	Arginase	Arginase	Arginase family
PF00493	CL0023	P-loop_NTPase	MCM	MCM P-loop domain
PF00494	CL0613	Terp_synthase	SQS_PSY	Squalene/phytoene synthase
PF00496	CL0177	PBP	SBP_bac_5	Bacterial extracellular solute-binding proteins, family 5 Middle
PF00497	CL0177	PBP	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3
PF00498	CL0357	SMAD-FHA	FHA	FHA domain
PF00499	NA	NA	Oxidored_q3	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF00500	CL0055	Nucleoplasmin	Late_protein_L1	L1 (late) protein
PF00501	CL0378	ANL	AMP-binding	AMP-binding enzyme
PF00502	CL0090	Globin	Phycobilisome	Phycobilisome protein
PF00503	CL0023	P-loop_NTPase	G-alpha	G-protein alpha subunit
PF00504	NA	NA	Chloroa_b-bind	Chlorophyll A-B binding protein
PF00505	CL0114	HMG-box	HMG_box	HMG (high mobility group) box
PF00506	NA	NA	Flu_NP	Influenza virus nucleoprotein
PF00507	NA	NA	Oxidored_q4	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3
PF00508	NA	NA	PPV_E2_N	E2 (early) protein, N terminal
PF00509	NA	NA	Hemagglutinin	Haemagglutinin
PF00510	NA	NA	COX3	Cytochrome c oxidase subunit III
PF00511	NA	NA	PPV_E2_C	E2 (early) protein, C terminal
PF00512	CL0025	His_Kinase_A	HisKA	His Kinase A (phospho-acceptor) domain
PF00513	NA	NA	Late_protein_L2	Late Protein L2
PF00514	CL0020	TPR	Arm	Armadillo/beta-catenin-like repeat
PF00515	CL0020	TPR	TPR_1	Tetratricopeptide repeat
PF00516	NA	NA	GP120	Envelope glycoprotein GP120
PF00517	NA	NA	GP41	Retroviral envelope protein
PF00518	NA	NA	E6	Early Protein (E6)
PF00519	CL0023	P-loop_NTPase	PPV_E1_C	Papillomavirus helicase
PF00520	CL0030	Ion_channel	Ion_trans	Ion transport protein
PF00521	NA	NA	DNA_topoisoIV	DNA gyrase/topoisomerase IV, subunit A
PF00522	NA	NA	VPR	VPR/VPX protein
PF00523	CL0595	Fusion_gly	Fusion_gly	Fusion glycoprotein F0
PF00524	NA	NA	PPV_E1_N	E1 Protein, N terminal domain
PF00525	NA	NA	Crystallin	Alpha crystallin A chain, N terminal
PF00526	NA	NA	Dicty_CTDC	Dictyostelium (slime mold) repeat
PF00527	NA	NA	E7	E7 protein, Early protein
PF00528	CL0404	BPD_transp_1	BPD_transp_1	Binding-protein-dependent transport system inner membrane component
PF00529	CL0105	Hybrid	CusB_dom_1	Cation efflux system protein CusB domain 1
PF00530	CL0550	SRCR	SRCR	Scavenger receptor cysteine-rich domain
PF00531	CL0041	Death	Death	Death domain
PF00532	CL0144	Periplas_BP	Peripla_BP_1	Periplasmic binding proteins and sugar binding domain of LacI family
PF00533	CL0459	BRCT-like	BRCT	BRCA1 C Terminus (BRCT) domain
PF00534	CL0113	GT-B	Glycos_transf_1	Glycosyl transferases group 1
PF00535	CL0110	GT-A	Glycos_transf_2	Glycosyl transferase family 2
PF00536	CL0003	SAM	SAM_1	SAM domain (Sterile alpha motif)
PF00537	CL0054	Knottin_1	Toxin_3	Scorpion toxin-like domain 
PF00538	CL0123	HTH	Linker_histone	linker histone H1 and H5 family
PF00539	NA	NA	Tat	Transactivating regulatory protein (Tat)
PF00540	CL0074	Matrix	Gag_p17	gag gene protein p17 (matrix protein)
PF00541	CL0326	Reo_sigma	Adeno_knob	Adenoviral fibre protein (knob domain)
PF00542	NA	NA	Ribosomal_L12	Ribosomal protein L7/L12 C-terminal domain
PF00543	CL0089	GlnB-like	P-II	Nitrogen regulatory protein P-II
PF00544	CL0268	Pec_lyase-like	Pectate_lyase_4	Pectate lyase
PF00545	NA	NA	Ribonuclease	ribonuclease
PF00547	NA	NA	Urease_gamma	Urease, gamma subunit
PF00548	CL0124	Peptidase_PA	Peptidase_C3	3C cysteine protease (picornain 3C)
PF00549	CL0506	Succ_CoA_synth	Ligase_CoA	CoA-ligase
PF00550	CL0314	PP-binding	PP-binding	Phosphopantetheine attachment site
PF00551	NA	NA	Formyl_trans_N	Formyl transferase
PF00552	CL0010	SH3	IN_DBD_C	Integrase DNA binding domain
PF00553	CL0203	CBD	CBM_2	Cellulose binding domain
PF00554	CL0073	P53-like	RHD_DNA_bind	Rel homology DNA-binding domain
PF00555	CL0568	Man_lectin	Endotoxin_M	delta endotoxin
PF00556	NA	NA	LHC	Antenna complex alpha/beta subunit
PF00557	NA	NA	Peptidase_M24	Metallopeptidase family M24
PF00558	NA	NA	Vpu	Vpu protein
PF00559	NA	NA	Vif	Retroviral Vif (Viral infectivity) protein
PF00560	CL0022	LRR	LRR_1	Leucine Rich Repeat
PF00561	CL0028	AB_hydrolase	Abhydrolase_1	alpha/beta hydrolase fold
PF00562	CL0410	LEF-8-like	RNA_pol_Rpb2_6	RNA polymerase Rpb2, domain 6
PF00563	CL0276	Nucleot_cyclase	EAL	EAL domain
PF00564	CL0072	Ubiquitin	PB1	PB1 domain
PF00565	CL0049	Tudor	SNase	Staphylococcal nuclease homologue
PF00566	NA	NA	RabGAP-TBC	Rab-GTPase-TBC domain
PF00567	CL0049	Tudor	TUDOR	Tudor domain
PF00568	CL0266	PH	WH1	WH1 domain
PF00569	CL0006	C1	ZZ	Zinc finger, ZZ type
PF00570	CL0426	HRDC-like	HRDC	HRDC domain
PF00571	NA	NA	CBS	CBS domain
PF00572	NA	NA	Ribosomal_L13	Ribosomal protein L13
PF00573	NA	NA	Ribosomal_L4	Ribosomal protein L4/L1 family
PF00574	CL0127	ClpP_crotonase	CLP_protease	Clp protease
PF00575	CL0021	OB	S1	S1 RNA binding domain
PF00576	CL0287	Transthyretin	Transthyretin	HIUase/Transthyretin family
PF00577	CL0193	MBB	Usher	Outer membrane usher protein
PF00578	CL0172	Thioredoxin	AhpC-TSA	AhpC/TSA family
PF00579	CL0039	HUP	tRNA-synt_1b	tRNA synthetases class I (W and Y)
PF00580	CL0023	P-loop_NTPase	UvrD-helicase	UvrD/REP helicase N-terminal domain
PF00581	CL0031	Phosphatase	Rhodanese	Rhodanese-like domain
PF00582	CL0039	HUP	Usp	Universal stress protein family
PF00583	CL0257	Acetyltrans	Acetyltransf_1	Acetyltransferase (GNAT) family
PF00584	NA	NA	SecE	SecE/Sec61-gamma subunits of protein translocation complex
PF00585	CL0070	ACT	Thr_dehydrat_C	C-terminal regulatory domain of Threonine dehydratase
PF00586	NA	NA	AIRS	AIR synthase related protein, N-terminal domain
PF00587	CL0040	tRNA_synt_II	tRNA-synt_2b	tRNA synthetase class II core domain (G, H, P, S and T)
PF00588	CL0098	SPOUT	SpoU_methylase	SpoU rRNA Methylase family
PF00589	CL0382	DNA-mend	Phage_integrase	Phage integrase family
PF00590	NA	NA	TP_methylase	Tetrapyrrole (Corrin/Porphyrin) Methylases
PF00591	NA	NA	Glycos_transf_3	Glycosyl transferase family, a/b domain
PF00593	CL0193	MBB	TonB_dep_Rec	TonB dependent receptor
PF00594	CL0001	EGF	Gla	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain
PF00595	CL0466	PDZ-like	PDZ	PDZ domain
PF00596	NA	NA	Aldolase_II	Class II Aldolase and Adducin N-terminal domain
PF00598	NA	NA	Flu_M1	Influenza Matrix protein (M1)
PF00599	NA	NA	Flu_M2	Influenza Matrix protein (M2)
PF00600	CL0600	S15_NS1	Flu_NS1	Influenza non-structural protein (NS1)
PF00601	NA	NA	Flu_NS2	Influenza non-structural protein (NS2)
PF00602	NA	NA	Flu_PB1	Influenza RNA-dependent RNA polymerase subunit PB1
PF00603	CL0236	PDDEXK	Flu_PA	Influenza RNA-dependent RNA polymerase subunit PA
PF00604	NA	NA	Flu_PB2	Influenza RNA-dependent RNA polymerase subunit PB2
PF00605	CL0123	HTH	IRF	Interferon regulatory factor transcription factor
PF00606	NA	NA	Glycoprotein_B	Herpesvirus Glycoprotein B ectodomain
PF00607	CL0148	Viral_Gag	Gag_p24	gag protein p24 N-terminal domain
PF00608	CL0674	Triple_B_spiral	Adeno_shaft	Adenoviral fibre protein (repeat/shaft region)
PF00609	CL0701	NAD_kinase_C	DAGK_acc	Diacylglycerol kinase accessory domain
PF00610	CL0123	HTH	DEP	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)
PF00611	CL0145	Golgi-transport	FCH	Fes/CIP4, and EFC/F-BAR homology domain
PF00612	CL0220	EF_hand	IQ	IQ calmodulin-binding motif
PF00613	CL0020	TPR	PI3Ka	Phosphoinositide 3-kinase family, accessory domain (PIK domain)
PF00614	CL0479	PLD	PLDc	Phospholipase D Active site motif
PF00615	CL0272	RGS	RGS	Regulator of G protein signaling domain
PF00616	CL0409	GAP	RasGAP	GTPase-activator protein for Ras-like GTPase
PF00617	NA	NA	RasGEF	RasGEF domain
PF00618	CL0542	RAS_GEF_N	RasGEF_N	RasGEF N-terminal motif
PF00619	CL0041	Death	CARD	Caspase recruitment domain
PF00620	CL0409	GAP	RhoGAP	RhoGAP domain
PF00621	NA	NA	RhoGEF	RhoGEF domain
PF00622	CL0004	Concanavalin	SPRY	SPRY domain
PF00623	NA	NA	RNA_pol_Rpb1_2	RNA polymerase Rpb1, domain 2
PF00624	NA	NA	Flocculin	Flocculin repeat
PF00625	CL0023	P-loop_NTPase	Guanylate_kin	Guanylate kinase
PF00626	CL0092	ADF	Gelsolin	Gelsolin repeat
PF00627	CL0214	UBA	UBA	UBA/TS-N domain
PF00628	CL0390	zf-FYVE-PHD	PHD	PHD-finger
PF00629	CL0004	Concanavalin	MAM	MAM domain, meprin/A5/mu
PF00630	CL0159	E-set	Filamin	Filamin/ABP280 repeat
PF00631	NA	NA	G-gamma	GGL domain
PF00632	CL0552	Hect	HECT	HECT-domain (ubiquitin-transferase)
PF00633	CL0198	HHH	HHH	Helix-hairpin-helix motif
PF00634	NA	NA	BRCA2	BRCA2 repeat
PF00635	CL0556	PapD-like	Motile_Sperm	MSP (Major sperm protein) domain
PF00636	CL0539	RNase_III	Ribonuclease_3	Ribonuclease III domain
PF00637	CL0020	TPR	Clathrin	Region in Clathrin and VPS
PF00638	CL0266	PH	Ran_BP1	RanBP1 domain
PF00639	CL0487	FKBP	Rotamase	PPIC-type PPIASE domain
PF00640	CL0266	PH	PID	Phosphotyrosine interaction domain (PTB/PID)
PF00641	CL0167	Zn_Beta_Ribbon	zf-RanBP	Zn-finger in Ran binding protein and others
PF00642	CL0537	CCCH_zf	zf-CCCH	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF00643	NA	NA	zf-B_box	B-box zinc finger
PF00644	CL0084	ADP-ribosyl	PARP	Poly(ADP-ribose) polymerase catalytic domain
PF00645	CL0167	Zn_Beta_Ribbon	zf-PARP	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region
PF00646	CL0271	F-box	F-box	F-box domain
PF00647	NA	NA	EF1G	Elongation factor 1 gamma, conserved domain
PF00648	CL0125	Peptidase_CA	Peptidase_C2	Calpain family cysteine protease
PF00649	NA	NA	Copper-fist	Copper fist DNA binding domain
PF00650	CL0512	CRAL_TRIO	CRAL_TRIO	CRAL/TRIO domain
PF00651	CL0033	POZ	BTB	BTB/POZ domain
PF00652	CL0066	Trefoil	Ricin_B_lectin	Ricin-type beta-trefoil lectin domain
PF00653	CL0417	BIR-like	BIR	Inhibitor of Apoptosis domain
PF00654	NA	NA	Voltage_CLC	Voltage gated chloride channel
PF00656	CL0093	Peptidase_CD	Peptidase_C14	Caspase domain
PF00657	CL0264	SGNH_hydrolase	Lipase_GDSL	GDSL-like Lipase/Acylhydrolase
PF00658	NA	NA	PABP	Poly-adenylate binding protein, unique domain
PF00659	CL0708	Polo-box	POLO_box	POLO box duplicated region
PF00660	NA	NA	SRP1_TIP1	Seripauperin and TIP1 family
PF00661	NA	NA	Matrix	Viral matrix protein
PF00662	NA	NA	Proton_antipo_N	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF00664	CL0241	ABC_membrane	ABC_membrane	ABC transporter transmembrane region
PF00665	CL0219	RNase_H	rve	Integrase core domain
PF00666	CL0121	Cystatin	Cathelicidins	Cathelicidin
PF00667	CL0076	FAD_Lum_binding	FAD_binding_1	FAD binding domain
PF00668	CL0149	CoA-acyltrans	Condensation	Condensation domain
PF00669	NA	NA	Flagellin_N	Bacterial flagellin N-terminal helical region
PF00670	CL0063	NADP_Rossmann	AdoHcyase_NAD	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
PF00672	CL0681	HAMP	HAMP	HAMP domain
PF00673	NA	NA	Ribosomal_L5_C	ribosomal L5P family C-terminus
PF00674	NA	NA	DUP	DUP family
PF00675	CL0094	Peptidase_ME	Peptidase_M16	Insulinase (Peptidase family M16)
PF00676	CL0254	THDP-binding	E1_dh	Dehydrogenase E1 component
PF00677	CL0076	FAD_Lum_binding	Lum_binding	Lumazine binding domain
PF00679	CL0437	EF-G_C	EFG_C	Elongation factor G C-terminus
PF00680	CL0027	RdRP	RdRP_1	Viral RNA-dependent RNA polymerase
PF00681	NA	NA	Plectin	Plectin repeat
PF00682	CL0036	TIM_barrel	HMGL-like	HMGL-like
PF00683	NA	NA	TB	TB domain
PF00684	NA	NA	DnaJ_CXXCXGXG	DnaJ central domain
PF00685	CL0023	P-loop_NTPase	Sulfotransfer_1	Sulfotransferase domain
PF00686	CL0369	GHD	CBM_20	Starch binding domain
PF00687	NA	NA	Ribosomal_L1	Ribosomal protein L1p/L10e family
PF00688	CL0055	Nucleoplasmin	TGFb_propeptide	TGF-beta propeptide
PF00689	NA	NA	Cation_ATPase_C	Cation transporting ATPase, C-terminus
PF00690	NA	NA	Cation_ATPase_N	Cation transporter/ATPase, N-terminus
PF00691	NA	NA	OmpA	OmpA family
PF00692	CL0153	dUTPase	dUTPase	dUTPase
PF00693	CL0023	P-loop_NTPase	Herpes_TK	Thymidine kinase from herpesvirus
PF00694	CL0364	Leu-IlvD	Aconitase_C	Aconitase C-terminal domain
PF00695	NA	NA	vMSA	Major surface antigen from hepadnavirus
PF00696	NA	NA	AA_kinase	Amino acid kinase family
PF00697	CL0036	TIM_barrel	PRAI	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
PF00698	CL0323	Patatin	Acyl_transf_1	Acyl transferase domain
PF00699	NA	NA	Urease_beta	Urease beta subunit
PF00700	NA	NA	Flagellin_C	Bacterial flagellin C-terminal helical region
PF00701	CL0036	TIM_barrel	DHDPS	Dihydrodipicolinate synthetase family
PF00702	CL0137	HAD	Hydrolase	haloacid dehalogenase-like hydrolase
PF00703	CL0159	E-set	Glyco_hydro_2	Glycosyl hydrolases family 2
PF00704	CL0058	Glyco_hydro_tim	Glyco_hydro_18	Glycosyl hydrolases family 18
PF00705	CL0060	DNA_clamp	PCNA_N	Proliferating cell nuclear antigen, N-terminal domain
PF00706	CL0075	Defensin	Toxin_4	Anenome neurotoxin
PF00707	NA	NA	IF3_C	Translation initiation factor IF-3, C-terminal domain
PF00708	CL0622	Acylphosphatase	Acylphosphatase	Acylphosphatase
PF00709	CL0023	P-loop_NTPase	Adenylsucc_synt	Adenylosuccinate synthetase
PF00710	NA	NA	Asparaginase	Asparaginase, N-terminal
PF00711	CL0075	Defensin	Defensin_beta	Beta defensin
PF00712	CL0060	DNA_clamp	DNA_pol3_beta	DNA polymerase III beta subunit, N-terminal domain
PF00713	CL0620	Antihemostatic	Hirudin	Hirudin
PF00714	CL0053	4H_Cytokine	IFN-gamma	Interferon gamma
PF00715	CL0053	4H_Cytokine	IL2	Interleukin 2
PF00716	CL0201	Peptidase_SH	Peptidase_S21	Assemblin (Peptidase family S21)
PF00717	CL0299	Peptidase_SF	Peptidase_S24	Peptidase S24-like
PF00718	CL0055	Nucleoplasmin	Polyoma_coat	Polyomavirus coat protein
PF00719	NA	NA	Pyrophosphatase	Inorganic pyrophosphatase
PF00720	NA	NA	SSI	Subtilisin inhibitor-like
PF00721	NA	NA	TMV_coat	Virus coat protein (TMV like)
PF00722	CL0004	Concanavalin	Glyco_hydro_16	Glycosyl hydrolases family 16
PF00723	CL0059	6_Hairpin	Glyco_hydro_15	Glycosyl hydrolases family 15
PF00724	CL0036	TIM_barrel	Oxidored_FMN	NADH:flavin oxidoreductase / NADH oxidase family
PF00725	CL0106	6PGD_C	3HCDH	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF00726	CL0053	4H_Cytokine	IL10	Interleukin 10
PF00727	CL0053	4H_Cytokine	IL4	Interleukin 4
PF00728	CL0058	Glyco_hydro_tim	Glyco_hydro_20	Glycosyl hydrolase family 20, catalytic domain
PF00729	CL0055	Nucleoplasmin	Viral_coat	Viral coat protein (S domain)
PF00730	CL0198	HHH	HhH-GPD	HhH-GPD superfamily base excision DNA repair protein
PF00731	CL0224	DHQS	AIRC	AIR carboxylase
PF00732	CL0063	NADP_Rossmann	GMC_oxred_N	GMC oxidoreductase
PF00733	CL0039	HUP	Asn_synthase	Asparagine synthase
PF00734	CL0083	Omega_toxin	CBM_1	Fungal cellulose binding domain
PF00735	CL0023	P-loop_NTPase	Septin	Septin
PF00736	NA	NA	EF1_GNE	EF-1 guanine nucleotide exchange domain
PF00737	NA	NA	PsbH	Photosystem II 10 kDa phosphoprotein
PF00738	CL0055	Nucleoplasmin	Polyhedrin	Polyhedrin
PF00739	NA	NA	X	Trans-activation protein X
PF00740	CL0605	ssDNA_NP_VP	Parvo_coat	Parvovirus coat protein VP2
PF00741	NA	NA	Gas_vesicle	Gas vesicle protein
PF00742	CL0139	GADPH_aa-bio_dh	Homoserine_dh	Homoserine dehydrogenase
PF00743	CL0063	NADP_Rossmann	FMO-like	Flavin-binding monooxygenase-like
PF00745	NA	NA	GlutR_dimer	Glutamyl-tRNAGlu reductase, dimerisation domain
PF00746	NA	NA	Gram_pos_anchor	LPXTG cell wall anchor motif
PF00747	NA	NA	Viral_DNA_bp	ssDNA binding protein
PF00748	NA	NA	Calpain_inhib	Calpain inhibitor
PF00749	CL0039	HUP	tRNA-synt_1c	tRNA synthetases class I (E and Q), catalytic domain
PF00750	CL0039	HUP	tRNA-synt_1d	tRNA synthetases class I (R)
PF00751	NA	NA	DM	DM DNA binding domain
PF00752	CL0280	PIN	XPG_N	XPG N-terminal domain
PF00753	CL0381	Metallo-HOrase	Lactamase_B	Metallo-beta-lactamase superfamily
PF00754	CL0202	GBD	F5_F8_type_C	F5/8 type C domain
PF00755	CL0149	CoA-acyltrans	Carn_acyltransf	Choline/Carnitine o-acyltransferase
PF00756	CL0028	AB_hydrolase	Esterase	Putative esterase
PF00757	CL0547	GF_recep_C-rich	Furin-like	Furin-like cysteine rich region
PF00758	CL0053	4H_Cytokine	EPO_TPO	Erythropoietin/thrombopoietin
PF00759	CL0059	6_Hairpin	Glyco_hydro_9	Glycosyl hydrolase family 9
